2019,id,count
0.5698347065130109,LOL,779184
0.17747951200319442,LMAO,242683
0.057179903845731926,HA,78187
0.04807128345617112,LMFAO,65732
0.027961380327135132,HAHA,38234
0.022360182128528448,BAHAHA,30575
0.02001336857332165,HAHAHA,27366
0.013084088911251103,ROFL,17891
0.011772827862798069,LOOL,16098
0.00979313814826245,LOLOL,13391
0.007528232700934483,HAHAHAAH,10294
0.006479516391128767,HAH,8860
0.002838262202479768,HAAAAAH,3881
0.002681027888248088,HAHAH,3666
0.0025991197803692592,HASPACEHA,3554
0.002327067850628864,DED,3182
0.002207130978377722,ROFLMAO,3018
0.002112059067446939,JAJA,2888
0.0015994020708124846,HASPACEHASPACEHA,2187
0.0012373974868837329,MUAHAHA,1692
0.0011913241762018917,HASPACEHASPACEHASPACEHA,1629
0.0011474448326953765,MWAHAH,1569
0.0010216573813100324,LULZ,1397
0.0010084935782580778,LEL,1379
0.000988747873680146,HEH,1352
0.0007152332991562003,HEHE,978
0.000714501976764425,HEHEHE,977
0.0006662346989072581,HAA,911
0.00048632939053054516,LAWL,665
0.00043659946788982777,HUEHUE,597
0.0003364083002166177,L0L,460
0.0002786338312663725,BUHAHA,381
0.0002727832521321704,SKSKSK,373
0.0002069642368723974,CANTSTOPLAUGHING,283
0.00020623291448062215,PMSL,282
0.00020477026969707165,HEHEH,280
0.00019087514425334177,IMLAUGHING,261
0.00018648720990269025,KIKI,255
0.00018648720990269025,TEEHEE,255
0.00010969835876628838,KEKE,150
0.0000811767854870534,CTFU,111
0.00005046124503249265,LAWLZ,69
0.000044610665898290605,EKSDEE,61
0.000034372152413437023,LELEL,47
0.00002998421806278549,LULS,41
0.00002120834936148242,HUAHUA,29
0.000005119256742426791,MUEHEHE,7
0.0000043879343506515355,IMACTUALLYLAUGHING,6
0.0000043879343506515355,MYSTOMACHHURTSFROMLAUGHING,6
0.000003656611958876279,DEHD,5
0.000003656611958876279,ICHORTLED,5
7.313223917752558e-7,QLTM,1
7.313223917752558e-7,ILITERALLYLOLED,1
0,IMLITERALLYCRACKINGUP,0
0,IACTUALLYBURSTOUTLAUGHING,0
0,ACTULOL,0
0,LOLLE,0
0,THATSSOJOKES,0
0,THATSLITERALLYSOFUNNY,0
0,YOUJUSTMADEMELAUGHLIKEANIDIOT,0
